,person,data_set,data_store,data_size,query,trial,response_time
85,rob,arrest_db,relational,50000,9,5,172.08552360534668
86,rob,arrest_db,relational,50000,9,6,175.15301704406738
87,rob,arrest_db,relational,50000,9,7,173.19107055664062
88,rob,arrest_db,relational,50000,9,8,176.6815185546875
89,rob,arrest_db,relational,50000,9,9,174.93820190429688
90,rob,arrest_db,relational,50000,9,10,173.6929416656494
91,rob,arrest_db,relational,50000,10,1,11.148452758789062
92,rob,arrest_db,relational,50000,10,2,5.997180938720703
93,rob,arrest_db,relational,50000,10,3,6.064414978027344
94,rob,arrest_db,relational,50000,10,4,5.992412567138672
95,rob,arrest_db,relational,50000,10,5,5.975008010864258
96,rob,arrest_db,relational,50000,10,6,5.969762802124023
97,rob,arrest_db,relational,50000,10,7,5.983114242553711
98,rob,arrest_db,relational,50000,10,8,6.089925765991211
99,rob,arrest_db,relational,50000,10,9,6.012439727783203
100,rob,arrest_db,relational,50000,10,10,5.978584289550781
101,rob,arrest_db,relational,50000,11,1,142.25077629089355
102,rob,arrest_db,relational,50000,11,2,134.34624671936035
103,rob,arrest_db,relational,50000,11,3,134.3083381652832
104,rob,arrest_db,relational,50000,11,4,133.5277557373047
105,rob,arrest_db,relational,50000,11,5,133.35084915161133
106,rob,arrest_db,relational,50000,11,6,133.37230682373047
107,rob,arrest_db,relational,50000,11,7,133.13817977905273
108,rob,arrest_db,relational,50000,11,8,135.47039031982422
109,rob,arrest_db,relational,50000,11,9,133.38279724121094
110,rob,arrest_db,relational,50000,11,10,133.79979133605957
111,rob,arrest_db,relational,60000,import,1,818.739652633667
112,rob,arrest_db,relational,60000,1,1,35.51149368286133
113,rob,arrest_db,relational,60000,1,2,21.923542022705078
114,rob,arrest_db,relational,60000,1,3,22.185802459716797
115,rob,arrest_db,relational,60000,1,4,23.053646087646484
116,rob,arrest_db,relational,60000,1,5,23.13518524169922
117,rob,arrest_db,relational,60000,1,6,23.13065528869629
118,rob,arrest_db,relational,60000,1,7,23.1320858001709
119,rob,arrest_db,relational,60000,1,8,24.332284927368164
120,rob,arrest_db,relational,60000,1,9,25.249719619750977
121,rob,arrest_db,relational,60000,1,10,23.307085037231445
122,rob,arrest_db,relational,60000,2,1,67.82412528991699
123,rob,arrest_db,relational,60000,2,2,65.14954566955566
124,rob,arrest_db,relational,60000,2,3,67.32726097106934
125,rob,arrest_db,relational,60000,2,4,70.7697868347168
126,rob,arrest_db,relational,60000,2,5,62.383413314819336
127,rob,arrest_db,relational,60000,2,6,68.49908828735352
128,rob,arrest_db,relational,60000,2,7,71.34604454040527
129,rob,arrest_db,relational,60000,2,8,71.93827629089355
130,rob,arrest_db,relational,60000,2,9,71.59233093261719
131,rob,arrest_db,relational,60000,2,10,65.04392623901367
132,rob,arrest_db,relational,60000,3,1,18.3868408203125
133,rob,arrest_db,relational,60000,3,2,18.091201782226562
134,rob,arrest_db,relational,60000,3,3,18.338918685913086
135,rob,arrest_db,relational,60000,3,4,18.150806427001953
136,rob,arrest_db,relational,60000,3,5,18.213987350463867
137,rob,arrest_db,relational,60000,3,6,18.553495407104492
138,rob,arrest_db,relational,60000,3,7,18.03278923034668
139,rob,arrest_db,relational,60000,3,8,18.21160316467285
140,rob,arrest_db,relational,60000,3,9,18.245697021484375
141,rob,arrest_db,relational,60000,3,10,19.24896240234375
142,rob,arrest_db,relational,60000,4,1,249.15170669555664
143,rob,arrest_db,relational,60000,4,2,236.11092567443848
144,rob,arrest_db,relational,60000,4,3,236.9699478149414
145,rob,arrest_db,relational,60000,4,4,251.87230110168457
146,rob,arrest_db,relational,60000,4,5,237.5326156616211
147,rob,arrest_db,relational,60000,4,6,267.2288417816162
148,rob,arrest_db,relational,60000,4,7,241.0590648651123
149,rob,arrest_db,relational,60000,4,8,252.00605392456055
150,rob,arrest_db,relational,60000,4,9,254.54282760620117
151,rob,arrest_db,relational,60000,4,10,262.2489929199219
152,rob,arrest_db,relational,60000,5,1,95.184326171875
153,rob,arrest_db,relational,60000,5,2,94.18463706970215
154,rob,arrest_db,relational,60000,5,3,102.3108959197998
155,rob,arrest_db,relational,60000,5,4,92.05222129821777
156,rob,arrest_db,relational,60000,5,5,95.5040454864502
157,rob,arrest_db,relational,60000,5,6,87.49556541442871
158,rob,arrest_db,relational,60000,5,7,87.9049301147461
159,rob,arrest_db,relational,60000,5,8,87.50486373901367
160,rob,arrest_db,relational,60000,5,9,85.85453033447266
161,rob,arrest_db,relational,60000,5,10,86.9593620300293
162,rob,arrest_db,relational,60000,6,1,184.27062034606934
